order_id,customer_id,product_id,quantity,amount_cents,currency,order_ts,status,channel
o000338,c00044,SKU0050,2,10130,USD,2026-05-10T21:54:51,refunded,web
o000339,c00042,SKU0274,1,3293,USD,2026-02-28T20:00:04,shipped,web
o000340,c00144,SKU0207,1,5675,USD,2026-04-09T01:54:23,refunded,web
o000341,c00970,SKU0188,2,3338,USD,2026-05-04T15:11:05,cancelled,web
o000342,c00834,SKU0061,2,6934,USD,2026-03-09T07:52:28,completed,mobile
o000343,c00136,SKU0257,3,16692,USD,2026-04-23T19:37:05,shipped,web
o000344,c00961,SKU0444,3,2574,USD,2025-12-14T01:22:00,completed,api
o000345,c00054,SKU0051,1,380,USD,2026-05-07T10:36:47,cancelled,web
o000346,c00348,SKU0468,1,738,USD,2026-03-29T06:34:58,completed,api
o000347,c00044,SKU0455,1,426,USD,2026-01-08T23:54:06,completed,web
o000348,c00339,SKU0218,3,1203,USD,2026-03-22T08:40:42,completed,mobile
o000349,c00273,SKU0283,1,1525,USD,2026-04-23T21:24:06,completed,mobile
o000350,c00641,SKU0432,1,4370,USD,2026-03-23T03:32:30,refunded,marketplace
o000351,c00908,SKU0445,4,11448,USD,2026-03-05T12:02:31,completed,web
o000352,c00767,SKU0106,2,9864,USD,2026-01-25T14:29:44,completed,web
o000353,c00752,SKU0090,1,610,USD,2026-03-11T05:04:47,cancelled,web
o000354,c00865,SKU0096,2,1422,USD,2025-12-18T05:29:14,refunded,mobile
o000355,c00761,SKU0497,1,896,USD,2026-03-07T15:23:31,completed,mobile
o000356,c00043,SKU0001,1,741,USD,2026-01-02T16:26:10,refunded,mobile
o000357,c00185,SKU0288,2,942,USD,2026-04-12T10:55:16,completed,web
o000358,c00764,SKU0477,1,874,USD,2026-05-03T05:22:40,completed,web
o000359,c00468,SKU0114,1,2959,USD,2026-02-10T03:56:41,completed,web
o000360,c00817,SKU0151,1,3420,USD,2026-05-04T17:31:02,completed,web
o000361,c00823,SKU0073,1,5362,USD,2025-12-08T11:24:54,cancelled,mobile
o000362,c00742,SKU0359,1,2743,USD,2026-04-07T19:05:57,refunded,mobile
o000363,c00849,SKU0343,2,4496,USD,2026-01-28T14:44:23,completed,web
o000364,c00429,SKU0282,1,1147,USD,2026-02-09T21:24:28,completed,mobile
o000365,c00894,SKU0157,2,2912,USD,2025-12-25T18:57:56,refunded,mobile
o000366,c00333,SKU0246,1,2288,USD,2026-03-18T06:12:15,refunded,mobile
o000367,c00885,SKU0459,5,10390,USD,2026-01-13T04:09:25,shipped,marketplace
o000368,c00558,SKU0443,2,1946,USD,2026-03-27T21:52:02,completed,web
o000369,c00549,SKU0195,1,2224,USD,2026-01-14T19:13:35,completed,web
o000370,c00578,SKU0329,1,3345,USD,2026-02-26T00:41:59,completed,web
o000371,c00746,SKU0244,2,16720,USD,2026-01-15T04:58:02,shipped,mobile
o000372,c00967,SKU0251,1,2725,USD,2026-04-19T16:25:35,completed,web
o000373,c00146,SKU0161,1,1717,USD,2026-05-06T22:46:31,completed,api
o000374,c00351,SKU0263,1,1223,USD,2026-01-06T01:51:08,completed,mobile
o000375,c00254,SKU0426,2,1736,USD,2026-04-23T06:02:07,completed,mobile
o000376,c00249,SKU0491,2,1540,USD,2026-01-09T01:15:48,completed,web
o000377,c00067,SKU0048,3,3801,USD,2026-01-19T04:23:59,completed,mobile
o000378,c00059,SKU0034,1,1736,USD,2025-11-24T13:05:41,cancelled,web
o000379,c00257,SKU0180,1,2228,USD,2026-04-10T14:24:30,cancelled,mobile
o000380,c00056,SKU0046,4,3352,USD,2026-03-30T12:29:50,completed,web
o000381,c00636,SKU0300,3,33684,USD,2026-04-20T06:58:06,completed,marketplace
o000382,c00655,SKU0079,2,2292,USD,2026-02-07T04:29:08,refunded,web
o000383,c00152,SKU0297,1,1196,USD,2026-02-02T04:53:00,completed,web
o000384,c00252,SKU0337,1,533,USD,2026-03-30T19:33:25,completed,mobile
o000385,c00876,SKU0168,1,1809,USD,2026-03-31T03:26:34,refunded,marketplace
o000386,c00934,SKU0215,1,2296,USD,2026-01-20T01:18:51,completed,web
o000387,c00560,SKU0414,1,3365,USD,2026-02-22T17:42:25,completed,mobile
o000388,c00149,SKU0325,3,7233,USD,2026-03-09T00:30:14,completed,web
o000389,c00088,SKU0106,2,9864,USD,2026-03-11T20:04:09,completed,web
o000390,c00675,SKU0175,1,1402,USD,2026-03-21T15:53:15,shipped,api
o000391,c00965,SKU0023,1,2615,USD,2026-03-02T01:36:15,refunded,web
o000392,c00050,SKU0025,1,951,USD,2026-04-22T03:18:39,completed,mobile
o000393,c00137,SKU0312,1,1317,USD,2026-02-18T08:19:45,completed,web
o000394,c00065,SKU0367,1,1192,USD,2025-12-09T21:17:00,shipped,web
o000395,c00444,SKU0160,1,1091,USD,2026-04-15T12:29:36,cancelled,mobile
o000396,c00845,SKU0026,1,1628,USD,2026-02-08T04:11:45,completed,web
o000397,c00263,SKU0227,1,1005,USD,2026-02-05T08:19:50,completed,mobile
o000398,c00428,SKU0313,3,9036,USD,2026-03-02T17:13:44,refunded,mobile
o000399,c00070,SKU0333,2,3626,USD,2026-03-04T06:25:18,cancelled,mobile
o000400,c00244,SKU0473,1,582,USD,2026-03-08T07:29:27,completed,web
o000401,c00862,SKU0135,2,5148,USD,2026-04-27T04:59:45,shipped,api
o000402,c00050,SKU0069,4,15924,USD,2026-02-11T07:38:07,refunded,web
o000403,c00338,SKU0024,1,1584,USD,2026-04-09T17:08:04,completed,web
o000404,c00858,SKU0270,2,1342,USD,2026-03-21T17:51:50,completed,web
o000405,c00049,SKU0376,1,1624,USD,2026-02-28T06:32:20,shipped,web
o000406,c00944,SKU0472,1,562,USD,2026-04-15T20:48:26,completed,web
o000407,c00370,SKU0299,1,2090,USD,2026-02-13T13:32:25,shipped,web
o000408,c00572,SKU0446,2,5702,USD,2026-02-27T08:42:42,completed,web
o000409,c00373,SKU0389,2,832,USD,2026-04-20T12:54:02,refunded,web
o000410,c00356,SKU0228,2,2284,USD,2026-03-23T08:32:56,completed,web
o000411,c00318,SKU0469,1,1863,USD,2026-04-05T12:49:59,completed,web
o000412,c00634,SKU0243,2,3788,USD,2026-05-07T20:00:08,completed,web
o000413,c00942,SKU0343,3,6744,USD,2026-03-11T13:40:03,completed,mobile
o000414,c00653,SKU0077,2,5754,USD,2026-04-03T21:22:54,completed,mobile
o000415,c00541,SKU0242,1,1211,USD,2026-01-17T12:41:25,completed,web
o000416,c00147,SKU0100,1,1431,USD,2026-04-25T14:37:14,completed,web
o000417,c00437,SKU0040,1,697,USD,2026-03-03T04:29:51,completed,web
o000418,c00050,SKU0015,2,6602,USD,2026-03-01T05:54:04,completed,web
o000419,c00564,SKU0163,1,727,USD,2026-03-06T00:56:52,cancelled,mobile
o000420,c00346,SKU0077,1,2877,USD,2026-03-08T06:33:02,completed,web
o000421,c00350,SKU0351,3,7377,USD,2025-12-28T20:30:00,cancelled,web
o000422,c00266,SKU0153,3,7506,USD,2026-03-14T23:38:49,completed,web
o000423,c00041,SKU0034,5,8680,USD,2026-04-11T22:39:50,completed,web
o000424,c00416,SKU0242,1,1211,USD,2026-05-04T15:40:00,completed,mobile
o000425,c00323,SKU0244,2,16720,USD,2026-02-28T07:46:20,completed,web
o000426,c00374,SKU0162,4,5104,USD,2026-03-13T15:45:33,completed,web
o000427,c00468,SKU0335,1,1527,USD,2026-02-02T19:50:51,completed,web
o000428,c00355,SKU0143,2,2772,USD,2026-02-23T21:56:38,completed,web
o000429,c00255,SKU0189,1,1538,USD,2026-01-27T06:08:00,refunded,mobile
o000430,c00854,SKU0015,1,3301,USD,2026-04-16T02:48:04,completed,marketplace
o000431,c00035,SKU0446,1,2851,USD,2026-04-02T08:09:54,shipped,web
o000432,c00821,SKU0153,5,12510,USD,2025-12-20T06:57:42,shipped,web
o000433,c00922,SKU0446,2,5702,USD,2026-03-10T21:39:38,completed,web
o000434,c00474,SKU0291,1,1561,USD,2026-04-11T20:59:15,refunded,marketplace
o000435,c00816,SKU0141,2,9300,USD,2026-04-27T13:58:14,completed,web
o000436,c00843,SKU0445,1,2862,USD,2026-01-19T03:47:44,completed,web
o000437,c00171,SKU0352,1,2939,USD,2026-04-14T16:25:39,shipped,mobile
o000438,c00147,SKU0324,1,596,USD,2025-12-10T02:01:29,completed,mobile
o000439,c00477,SKU0114,2,5918,USD,2026-04-11T11:02:40,completed,mobile
o000440,c00363,SKU0379,2,3896,USD,2026-03-27T09:34:03,completed,mobile
o000441,c00461,SKU0485,2,5442,USD,2025-12-16T11:49:07,refunded,web
o000442,c00723,SKU0001,1,741,USD,2026-01-17T04:37:21,completed,marketplace
o000443,c00659,SKU0147,1,1012,USD,2026-04-11T06:11:44,shipped,mobile
o000444,c00252,SKU0002,1,1981,USD,2026-04-12T09:07:48,refunded,web
o000445,c00543,SKU0134,1,2059,USD,2026-05-13T00:42:15,cancelled,web
o000446,c00152,SKU0425,1,3532,USD,2026-03-14T00:20:05,completed,web
o000447,c00558,SKU0300,1,11228,USD,2026-04-21T08:53:10,cancelled,web
o000448,c00973,SKU0486,2,1864,USD,2026-04-25T05:25:22,completed,web
o000449,c00574,SKU0024,2,3168,USD,2026-03-06T08:49:58,completed,api
o000450,c00461,SKU0134,1,2059,USD,2026-01-14T12:37:25,cancelled,mobile
o000451,c00733,SKU0191,2,676,USD,2026-03-11T02:58:06,completed,mobile
o000452,c00632,SKU0496,1,4695,USD,2026-03-14T18:18:06,completed,mobile
o000453,c00467,SKU0283,1,1525,USD,2026-03-17T18:08:56,cancelled,mobile
o000454,c00830,SKU0433,3,9102,USD,2026-02-18T04:01:11,shipped,web
o000455,c00648,SKU0022,1,890,USD,2025-12-12T12:51:48,completed,web
o000456,c00061,SKU0280,1,1202,USD,2026-03-23T12:35:11,completed,mobile
o000457,c00530,SKU0348,1,3302,USD,2025-11-23T17:31:22,completed,web
o000458,c00748,SKU0205,2,3660,USD,2026-01-04T20:36:52,shipped,web
o000459,c00871,SKU0404,1,2548,USD,2026-04-03T08:37:18,completed,web
o000460,c00669,SKU0187,2,1692,USD,2026-02-10T03:21:49,shipped,mobile
o000461,c00253,SKU0458,1,1157,USD,2026-04-03T00:55:14,completed,web
o000462,c00528,SKU0224,1,6151,USD,2026-01-12T20:25:35,cancelled,mobile
o000463,c00231,SKU0034,5,8680,USD,2026-04-13T14:39:42,completed,marketplace
o000464,c00355,SKU0149,3,1038,USD,2026-03-24T10:04:51,cancelled,web
o000465,c00837,SKU0456,3,5274,USD,2026-04-01T07:15:31,completed,web
o000466,c00838,SKU0237,3,8592,USD,2026-04-15T08:49:00,completed,web
o000467,c00659,SKU0383,1,1534,USD,2026-01-21T04:58:33,cancelled,web
o000468,c00367,SKU0493,2,1646,USD,2026-03-14T21:10:51,completed,web
o000469,c00737,SKU0302,2,3254,USD,2026-03-23T23:27:09,completed,web
o000470,c00638,SKU0014,1,2243,USD,2026-03-17T03:14:07,completed,web
o000471,c00185,SKU0371,1,2100,USD,2026-03-12T15:26:29,completed,web
o000472,c00653,SKU0090,1,610,USD,2026-03-17T18:15:34,completed,web
o000473,c00341,SKU0435,1,2480,USD,2025-12-31T22:48:21,completed,mobile
o000474,c00672,SKU0039,1,3312,USD,2026-03-10T20:51:08,shipped,marketplace
o000475,c00633,SKU0333,1,1813,USD,2025-12-19T16:05:18,shipped,web
o000476,c00356,SKU0413,1,5541,USD,2026-04-24T11:09:27,cancelled,web
o000477,c00070,SKU0126,1,3264,USD,2026-01-16T05:54:17,completed,mobile
o000478,c00256,SKU0172,1,6055,USD,2025-12-22T01:05:54,shipped,web
o000479,c00941,SKU0186,3,8175,USD,2026-03-23T01:47:34,completed,marketplace
o000480,c00732,SKU0110,5,9170,USD,2026-02-11T15:27:44,refunded,mobile
o000481,c00275,SKU0468,1,738,USD,2026-02-10T09:59:31,completed,web
o000482,c00042,SKU0309,2,4204,USD,2026-04-11T07:43:06,shipped,marketplace
o000483,c00240,SKU0424,1,2800,USD,2025-12-26T01:56:03,cancelled,web
o000484,c00349,SKU0069,3,11943,USD,2026-04-26T10:44:49,completed,mobile
o000485,c00138,SKU0289,1,1029,USD,2025-12-16T12:50:19,completed,web
o000486,c00952,SKU0014,2,4486,USD,2025-12-31T23:43:46,refunded,mobile
o000487,c00956,SKU0458,2,2314,USD,2026-04-18T11:09:50,shipped,mobile
o000488,c00051,SKU0286,3,7641,USD,2026-03-29T11:57:14,refunded,mobile
o000489,c00336,SKU0140,2,5814,USD,2026-03-27T09:03:44,completed,mobile
o000490,c00470,SKU0290,1,1927,USD,2026-02-06T00:40:49,completed,mobile
o000491,c00844,SKU0130,1,2599,USD,2026-01-16T10:43:42,shipped,web
o000492,c00524,SKU0044,2,4964,USD,2026-03-28T10:24:07,completed,web
o000493,c00353,SKU0216,1,2606,USD,2026-04-24T12:20:50,completed,mobile
o000494,c00839,SKU0476,2,3102,USD,2026-03-24T11:26:59,completed,mobile
o000495,c00967,SKU0335,1,1527,USD,2026-02-25T14:14:08,cancelled,marketplace
o000496,c00255,SKU0196,1,1240,USD,2026-04-06T07:40:38,cancelled,web
o000497,c00558,SKU0081,1,2195,USD,2026-03-09T21:56:25,completed,mobile
o000498,c00751,SKU0424,3,8400,USD,2026-02-14T16:04:57,shipped,web
o000499,c00848,SKU0449,1,1054,USD,2026-02-12T18:20:28,completed,web
o000500,c00217,SKU0010,2,2184,USD,2026-04-03T14:05:08,shipped,web
o000501,c00077,SKU0185,1,2209,USD,2026-04-23T13:09:04,completed,web
o000502,c00737,SKU0410,5,7085,USD,2026-03-09T02:21:36,shipped,web
o000503,c00532,SKU0039,1,3312,USD,2026-03-08T10:26:24,refunded,web
o000504,c00257,SKU0021,2,1462,USD,2025-12-08T10:47:58,refunded,web
o000505,c00839,SKU0321,1,1053,USD,2026-02-18T11:54:51,refunded,web
o000506,c00639,SKU0202,1,700,USD,2025-12-30T05:06:44,completed,mobile
o000507,c00466,SKU0089,2,3672,USD,2025-12-26T22:35:57,refunded,web
o000508,c00968,SKU0500,2,3282,USD,2026-02-25T15:50:08,refunded,web
o000509,c00463,SKU0456,1,1758,USD,2026-03-26T18:57:53,shipped,web
o000510,c00417,SKU0144,5,2355,USD,2026-03-21T09:09:14,refunded,web
o000511,c00654,SKU0121,1,969,USD,2026-04-19T16:30:55,completed,web
o000512,c00437,SKU0469,1,1863,USD,2026-01-11T13:28:21,completed,web
o000513,c00258,SKU0491,2,1540,USD,2026-02-02T14:02:24,completed,web
o000514,c00554,SKU0180,1,2228,USD,2026-04-07T08:21:37,completed,web
o000515,c00856,SKU0103,1,380,USD,2026-01-05T04:32:48,cancelled,web
o000516,c00133,SKU0002,5,9905,USD,2026-05-05T21:10:51,completed,mobile
o000517,c00431,SKU0165,1,424,USD,2026-04-27T03:09:08,completed,marketplace
o000518,c00754,SKU0128,3,8379,USD,2026-02-11T20:49:15,completed,mobile
o000519,c00547,SKU0140,4,11628,USD,2026-02-08T00:10:48,completed,web
o000520,c00036,SKU0054,1,2172,USD,2026-03-11T17:46:55,completed,api
o000521,c00469,SKU0417,3,4326,USD,2025-12-28T07:37:47,refunded,mobile
o000522,c00562,SKU0086,3,3741,USD,2026-04-23T23:21:02,completed,mobile
o000523,c00730,SKU0126,3,9792,USD,2026-01-31T21:23:20,shipped,mobile
o000524,c00070,SKU0043,3,8940,USD,2026-01-11T17:46:15,refunded,marketplace
o000525,c00836,SKU0023,2,5230,USD,2026-04-14T05:53:07,refunded,web
o000526,c00042,SKU0319,1,2261,USD,2026-03-18T14:44:55,completed,web
o000527,c00366,SKU0432,1,4370,USD,2026-03-30T05:25:08,completed,web
o000528,c00750,SKU0241,2,1540,USD,2026-04-07T23:13:47,cancelled,web
o000529,c00676,SKU0059,5,6050,USD,2026-04-08T20:20:02,completed,web
o000530,c00062,SKU0106,1,4932,USD,2026-02-27T08:53:09,refunded,web
o000531,c00532,SKU0033,1,981,USD,2026-04-08T12:34:44,completed,mobile
o000532,c00938,SKU0076,3,3141,USD,2026-04-20T05:17:20,completed,mobile
o000533,c00775,SKU0270,1,671,USD,2026-02-27T16:54:01,completed,web
o000534,c00336,SKU0406,2,3880,USD,2026-02-28T09:36:42,cancelled,web
o000535,c00744,SKU0051,2,760,USD,2026-01-22T23:49:31,shipped,web
o000536,c00317,SKU0425,1,3532,USD,2026-03-12T05:16:58,completed,web
o000537,c00444,SKU0089,4,7344,USD,2026-03-20T20:38:15,refunded,mobile
o000538,c00453,SKU0466,2,4698,USD,2026-02-06T19:06:28,completed,web
o000539,c00942,SKU0236,2,3706,USD,2026-03-25T23:09:06,shipped,mobile
o000540,c00124,SKU0308,3,1617,USD,2026-01-15T23:24:28,completed,mobile
o000541,c00238,SKU0097,1,4465,USD,2025-12-08T23:17:19,shipped,web
o000542,c00565,SKU0108,1,4019,USD,2026-04-08T16:33:25,completed,marketplace
o000543,c00252,SKU0436,1,6595,USD,2026-05-12T17:48:04,refunded,mobile
o000544,c00125,SKU0255,1,3512,USD,2026-04-01T17:56:53,completed,api
o000545,c00326,SKU0489,4,9432,USD,2026-01-24T11:36:24,shipped,web
o000546,c00244,SKU0390,4,7324,USD,2025-12-08T22:19:16,shipped,web
o000547,c00449,SKU0420,1,660,USD,2026-04-22T10:55:22,completed,web
o000548,c00733,SKU0056,2,1540,USD,2026-05-11T03:48:03,completed,web
o000549,c00631,SKU0022,1,890,USD,2026-04-12T01:53:18,shipped,web
o000550,c00048,SKU0039,1,3312,USD,2025-12-24T09:06:23,completed,web
o000551,c00964,SKU0047,2,3470,USD,2026-04-18T13:40:47,completed,mobile
o000552,c00274,SKU0339,1,701,USD,2026-01-08T03:28:06,completed,mobile
o000553,c00255,SKU0265,1,2273,USD,2026-03-17T12:33:01,completed,web
o000554,c00369,SKU0400,3,5343,USD,2026-03-31T17:47:08,shipped,api
o000555,c00442,SKU0076,1,1047,USD,2026-01-30T07:06:12,shipped,web
o000556,c00724,SKU0258,2,2732,USD,2026-04-23T07:13:00,shipped,marketplace
o000557,c00542,SKU0170,4,7644,USD,2026-04-18T17:41:42,completed,mobile
o000558,c00833,SKU0133,2,4510,USD,2026-01-12T19:18:18,completed,web
o000559,c00264,SKU0239,1,1011,USD,2026-03-19T19:32:51,completed,api
o000560,c00834,SKU0491,1,770,USD,2026-02-21T07:27:15,shipped,web
o000561,c00861,SKU0488,2,4002,USD,2026-03-17T11:31:33,completed,web
o000562,c00837,SKU0371,1,2100,USD,2026-01-16T17:04:40,shipped,mobile
o000563,c00565,SKU0362,4,6960,USD,2026-01-23T00:13:35,completed,mobile
o000564,c00419,SKU0270,1,671,USD,2026-02-25T17:38:24,shipped,api
o000565,c00875,SKU0259,2,3966,USD,2025-12-31T11:00:40,completed,mobile
o000566,c00062,SKU0235,1,245,USD,2026-02-03T09:17:52,completed,web
o000567,c00218,SKU0240,1,1745,USD,2026-02-24T11:20:01,cancelled,web
o000568,c00063,SKU0451,1,2349,USD,2026-05-09T14:39:09,completed,web
o000569,c00526,SKU0139,1,965,USD,2026-03-28T20:14:56,completed,web
o000570,c00932,SKU0102,1,2017,USD,2026-02-19T02:23:10,cancelled,web
o000571,c00161,SKU0049,2,2806,USD,2026-02-06T18:58:41,refunded,web
o000572,c00451,SKU0229,3,3825,USD,2026-04-15T04:30:49,completed,web
o000573,c00042,SKU0315,2,5496,USD,2026-03-25T18:00:58,shipped,web
o000574,c00642,SKU0374,1,1350,USD,2026-01-03T11:14:09,completed,web
o000575,c00564,SKU0266,1,2362,USD,2026-03-05T14:47:13,shipped,mobile
o000576,c00558,SKU0413,1,5541,USD,2026-02-12T20:16:55,completed,mobile
o000577,c00045,SKU0471,1,796,USD,2026-01-13T11:44:18,refunded,api
o000578,c00546,SKU0317,1,5905,USD,2026-04-18T03:06:06,shipped,mobile
o000579,c00943,SKU0415,1,1794,USD,2026-04-16T14:56:26,shipped,marketplace
o000580,c00926,SKU0225,3,4659,USD,2026-04-07T18:51:53,completed,mobile
o000581,c00962,SKU0297,2,2392,USD,2026-03-07T10:09:24,completed,mobile
o000582,c00846,SKU0392,1,1840,USD,2025-12-22T11:05:02,completed,mobile
o000583,c00836,SKU0448,2,1070,USD,2026-02-27T06:35:43,refunded,mobile
o000584,c00972,SKU0427,1,3498,USD,2026-04-03T14:28:11,completed,web
o000585,c00001,SKU0246,1,2288,USD,2026-02-09T15:47:10,completed,web
o000586,c00745,SKU0034,2,3472,USD,2026-03-02T16:10:49,shipped,marketplace
o000587,c00052,SKU0301,1,616,USD,2026-04-18T12:09:23,shipped,web
o000588,c00370,SKU0143,2,2772,USD,2026-01-28T01:19:00,refunded,web
o000589,c00619,SKU0156,2,1342,USD,2026-04-11T06:29:21,shipped,mobile
o000590,c00947,SKU0380,1,2803,USD,2026-02-03T15:24:01,completed,web
o000591,c00341,SKU0438,2,3570,USD,2025-12-10T04:45:05,completed,api
o000592,c00713,SKU0338,2,6992,USD,2026-01-21T05:51:46,shipped,mobile
o000593,c00741,SKU0331,5,7265,USD,2026-02-28T14:20:26,completed,web
o000594,c00737,SKU0048,1,1267,USD,2026-03-16T07:35:54,completed,web
o000595,c00085,SKU0031,1,1331,USD,2026-01-13T10:48:16,completed,web
o000596,c00863,SKU0224,1,6151,USD,2026-03-05T12:27:33,completed,mobile
o000597,c00843,SKU0311,5,9525,USD,2026-04-04T12:22:53,completed,web
o000598,c00624,SKU0194,1,1743,USD,2026-04-12T21:07:39,completed,mobile
o000599,c00136,SKU0140,2,5814,USD,2026-04-26T01:26:44,cancelled,web
o000600,c00078,SKU0107,1,1345,USD,2026-04-03T19:02:11,completed,mobile
o000601,c00476,SKU0109,1,2192,USD,2026-03-17T03:02:21,completed,web
o000602,c00770,SKU0398,3,10428,USD,2025-12-06T04:45:22,shipped,marketplace
o000603,c00062,SKU0467,1,1461,USD,2026-03-05T21:01:58,completed,mobile
o000604,c00647,SKU0318,1,2809,USD,2026-04-01T08:01:49,shipped,marketplace
o000605,c00966,SKU0338,1,3496,USD,2026-05-10T19:39:25,completed,web
o000606,c00282,SKU0447,5,25795,USD,2026-03-08T10:48:47,refunded,web
o000607,c00746,SKU0180,1,2228,USD,2026-04-16T17:22:14,cancelled,web
o000608,c00666,SKU0034,1,1736,USD,2026-04-02T03:15:29,completed,web
o000609,c00757,SKU0265,1,2273,USD,2026-02-15T01:51:44,completed,web
o000610,c00938,SKU0397,1,3024,USD,2026-04-02T13:51:18,refunded,mobile
o000611,c00370,SKU0185,1,2209,USD,2026-01-19T23:46:24,completed,mobile
o000612,c00383,SKU0248,2,2356,USD,2025-12-02T23:18:49,completed,web
o000613,c00231,SKU0193,1,1684,USD,2026-03-16T19:42:34,completed,web
o000614,c00846,SKU0065,1,949,USD,2026-04-12T05:33:53,completed,mobile
o000615,c00929,SKU0468,2,1476,USD,2026-02-06T17:01:06,completed,web
o000616,c00856,SKU0029,1,991,USD,2026-03-18T03:14:06,completed,mobile
o000617,c00750,SKU0300,2,22456,USD,2026-04-13T07:23:01,completed,web
o000618,c00657,SKU0177,1,8166,USD,2026-02-28T06:30:31,refunded,web
o000619,c00843,SKU0034,1,1736,USD,2026-04-24T09:31:45,completed,mobile
o000620,c00143,SKU0149,1,346,USD,2026-01-22T08:29:30,completed,web
o000621,c00047,SKU0252,3,1794,USD,2026-04-06T07:56:42,cancelled,web
o000622,c00444,SKU0362,1,1740,USD,2026-01-29T23:06:29,completed,mobile
o000623,c00453,SKU0478,2,2546,USD,2026-03-09T20:53:22,refunded,web
o000624,c00764,SKU0137,2,3544,USD,2026-03-05T08:21:47,shipped,web
o000625,c00040,SKU0489,1,2358,USD,2026-04-06T19:00:39,completed,web
o000626,c00651,SKU0178,1,2459,USD,2026-03-27T09:44:20,cancelled,web
o000627,c00453,SKU0327,2,1062,USD,2026-02-20T06:14:52,refunded,web
o000628,c00162,SKU0485,1,2721,USD,2026-04-23T14:45:05,completed,web
o000629,c00756,SKU0410,1,1417,USD,2026-02-22T15:19:41,shipped,web
o000630,c00743,SKU0216,2,5212,USD,2025-12-01T00:26:40,completed,web
o000631,c00443,SKU0094,2,1912,USD,2026-02-02T00:00:18,cancelled,web
o000632,c00569,SKU0462,2,2448,USD,2026-03-30T01:14:36,completed,marketplace
o000633,c00769,SKU0389,1,416,USD,2026-04-18T04:52:13,completed,mobile
o000634,c00335,SKU0409,1,3307,USD,2026-02-06T04:22:14,refunded,web
o000635,c00075,SKU0427,1,3498,USD,2026-04-13T00:41:19,shipped,mobile
o000636,c00956,SKU0348,1,3302,USD,2026-04-27T23:20:26,completed,web
o000637,c00951,SKU0041,2,5680,USD,2026-02-05T20:56:26,cancelled,web
o000638,c00439,SKU0070,4,5404,USD,2026-03-18T04:03:31,completed,web
o000639,c00977,SKU0326,1,1576,USD,2026-03-15T23:07:10,cancelled,mobile
o000640,c00447,SKU0419,2,2608,USD,2026-04-17T04:11:39,completed,mobile
o000641,c00081,SKU0353,1,1723,USD,2026-04-17T21:58:44,completed,marketplace
o000642,c00345,SKU0327,1,531,USD,2026-04-04T10:02:53,refunded,web
o000643,c00152,SKU0268,3,4971,USD,2025-12-23T11:59:33,completed,web
o000644,c00357,SKU0139,1,965,USD,2025-12-07T22:38:19,completed,web
o000645,c00456,SKU0197,1,1457,USD,2026-01-18T11:46:29,completed,api
o000646,c00348,SKU0121,1,969,USD,2026-02-24T15:21:14,cancelled,web
o000647,c00257,SKU0472,1,562,USD,2026-04-18T03:48:11,shipped,web
o000648,c00833,SKU0083,1,991,USD,2026-01-25T23:44:27,completed,web
o000649,c00037,SKU0059,3,3630,USD,2026-04-07T03:45:10,shipped,marketplace
o000650,c00756,SKU0175,3,4206,USD,2025-12-12T03:39:43,shipped,marketplace
o000651,c00658,SKU0043,3,8940,USD,2026-03-02T00:27:25,completed,mobile
o000652,c00634,SKU0062,2,7308,USD,2026-03-20T20:43:03,completed,web
